Year,Week,Home Team,Away Team,Avg_Home_Score,Avg_Away_Score,%Win Home,%Win Away,Predicted Spread,Over_Under,Actual_Home_Score,Actual_Away_Score,Home_Offensive_Performance,Away_Offensive_Performance,Home_Defensive_Performance,Away_Defensive_Performance,Vegas_Spread,Vegas_Total
2024,11.0,TCU,Oklahoma State,34.115,28.961,0.89,0.11,TCU - 5.15,O/U: 63.08,,,,,,,,
2024,11.0,Tennessee,Mississippi State,37.257,16.45,1.0,0.0,Tennessee - 20.81,O/U: 53.71,,,,,,,,
2024,11.0,Texas,Florida,40.702,22.48,1.0,0.0,Texas - 18.22,O/U: 63.18,,,,,,,,
2024,11.0,Texas Tech,Colorado,36.175,28.274,0.96,0.04,Texas Tech - 7.90,O/U: 64.45,,,,,,,,
2024,11.0,Tulane,Temple,37.108,18.824,1.0,0.0,Tulane - 18.28,O/U: 55.93,,,,,,,,
2024,11.0,UAB,Connecticut,33.444,31.333,0.71,0.29,UAB - 2.11,O/U: 64.78,,,,,,,,
2024,11.0,UCLA,Iowa,16.376,16.068,0.56,0.44,UCLA - 0.31,O/U: 32.44,,,,,,,,
2024,11.0,Utah,BYU,30.535,20.452,0.99,0.01,Utah - 10.08,O/U: 50.99,,,,,,,,
2024,11.0,Vanderbilt,South Carolina,21.257,34.365,0.0,1.0,South Carolina - 13.11,O/U: 55.62,,,,,,,,
2024,11.0,Virginia Tech,Clemson,21.34,31.088,0.02,0.98,Clemson - 9.75,O/U: 52.43,,,,,,,,
2024,11.0,Wake Forest,California,25.347,30.09,0.13,0.87,California - 4.74,O/U: 55.44,,,,,,,,
2024,11.0,Washington State,Utah State,40.272,29.019,0.99,0.01,Washington State - 11.25,O/U: 69.29,,,,,,,,
2024,11.0,Western Michigan,Northern Illinois,27.088,30.28,0.22,0.78,Northern Illinois - 3.19,O/U: 57.37,,,,,,,,
2024,12.0,Air Force,Oregon State,17.344,31.521,0.0,1.0,Oregon State - 14.18,O/U: 48.87,,,,,,,,
2024,12.0,Arizona,Houston,45.969,30.923,1.0,0.0,Arizona - 15.05,O/U: 76.89,,,,,,,,
2024,12.0,Arkansas,Texas,20.02,38.91,0.0,1.0,Texas - 18.89,O/U: 58.93,,,,,,,,
2024,12.0,Auburn,Louisiana Monroe,41.652,16.266,1.0,0.0,Auburn - 25.39,O/U: 57.92,,,,,,,,
2024,12.0,BYU,Kansas,23.92,39.599,0.0,1.0,Kansas - 15.68,O/U: 63.52,,,,,,,,
2024,12.0,Bowling Green,Western Michigan,29.712,27.981,0.68,0.32,Bowling Green - 1.73,O/U: 57.69,,,,,,,,
2024,12.0,Buffalo,Ball State,22.699,24.83,0.3,0.7,Ball State - 2.13,O/U: 47.53,,,,,,,,
2024,12.0,California,Syracuse,30.828,27.845,0.77,0.23,California - 2.98,O/U: 58.67,,,,,,,,
2024,12.0,Charlotte,South Florida,28.389,37.089,0.03,0.97,South Florida - 8.70,O/U: 65.48,,,,,,,,
2024,12.0,Colorado,Utah,23.856,33.867,0.01,0.99,Utah - 10.01,O/U: 57.72,,,,,,,,
2024,12.0,Colorado State,Wyoming,22.096,30.374,0.04,0.96,Wyoming - 8.28,O/U: 52.47,,,,,,,,
2024,12.0,Florida,LSU,31.108,36.89,0.09,0.91,LSU - 5.78,O/U: 68.00,,,,,,,,
2024,12.0,Georgia,Tennessee,35.872,22.08,1.0,0.0,Georgia - 13.79,O/U: 57.95,,,,,,,,
2024,12.0,Georgia Southern,Troy,21.716,33.186,0.01,0.99,Troy - 11.47,O/U: 54.90,,,,,,,,
2024,12.0,Georgia State,Arkansas State,33.329,32.585,0.6,0.4,Georgia State - 0.74,O/U: 65.91,,,,,,,,
2024,12.0,Illinois,Michigan State,25.282,20.259,0.88,0.12,Illinois - 5.02,O/U: 45.54,,,,,,,,
2024,12.0,Iowa State,Cincinnati,29.529,21.97,0.96,0.04,Iowa State - 7.56,O/U: 51.50,,,,,,,,
2024,12.0,Jacksonville State,Florida International,39.318,22.454,1.0,0.0,Jacksonville State - 16.86,O/U: 61.77,,,,,,,,
2024,12.0,Kansas State,Arizona State,36.833,20.657,1.0,0.0,Kansas State - 16.18,O/U: 57.49,,,,,,,,
2024,12.0,Louisiana,South Alabama,29.197,32.751,0.2,0.8,South Alabama - 3.55,O/U: 61.95,,,,,,,,
2024,12.0,Marshall,Coastal Carolina,28.244,28.165,0.47,0.53,Marshall - 0.08,O/U: 56.41,,,,,,,,
2024,12.0,Maryland,Rutgers,23.587,19.214,0.84,0.16,Maryland - 4.37,O/U: 42.80,,,,,,,,
2024,12.0,Memphis,UAB,41.397,34.682,0.93,0.07,Memphis - 6.71,O/U: 76.08,,,,,,,,
2024,12.0,Miami (OH),Kent State,29.74,19.472,0.99,0.01,Miami (OH) - 10.27,O/U: 49.21,,,,,,,,
2024,12.0,Navy,Tulane,12.622,27.095,0.0,1.0,Tulane - 14.47,O/U: 39.72,,,,,,,,
2024,12.0,New Mexico,Washington State,19.322,37.444,0.0,1.0,Washington State - 18.12,O/U: 56.77,,,,,,,,
2024,12.0,North Carolina,Wake Forest,34.73,28.286,0.93,0.07,North Carolina - 6.44,O/U: 63.02,,,,,,,,
2024,12.0,Northern Illinois,Akron,24.199,23.055,0.62,0.38,Northern Illinois - 1.14,O/U: 47.25,,,,,,,,
2024,12.0,Northwestern,Ohio State,10.577,35.558,0.0,1.0,Ohio State - 24.98,O/U: 46.14,,,,,,,,
2024,12.0,Notre Dame,Virginia,39.452,16.433,1.0,0.0,Notre Dame - 23.02,O/U: 55.89,,,,,,,,
2024,12.0,Ohio,Eastern Michigan,24.949,21.689,0.78,0.22,Ohio - 3.26,O/U: 46.64,,,,,,,,
2024,12.0,Old Dominion,James Madison,18.118,38.381,0.0,1.0,James Madison - 20.26,O/U: 56.50,,,,,,,,
2024,12.0,Pittsburgh,Clemson,17.615,28.233,0.01,0.99,Clemson - 10.62,O/U: 45.85,,,,,,,,
2024,12.0,Purdue,Penn State,15.073,37.481,0.0,1.0,Penn State - 22.41,O/U: 52.55,,,,,,,,
2024,12.0,SMU,Boston College,37.993,24.413,1.0,0.0,SMU - 13.58,O/U: 62.41,,,,,,,,
2024,12.0,San Jose State,Boise State,27.178,35.756,0.03,0.97,Boise State - 8.58,O/U: 62.93,,,,,,,,
2024,12.0,South Carolina,Missouri,24.519,31.226,0.06,0.94,Missouri - 6.71,O/U: 55.75,,,,,,,,
2024,12.0,Stanford,Louisville,18.927,33.449,0.0,1.0,Louisville - 14.52,O/U: 52.38,,,,,,,,
2024,12.0,Temple,Florida Atlantic,19.614,35.63,0.0,1.0,Florida Atlantic - 16.02,O/U: 55.24,,,,,,,,
2024,12.0,Texas A&M,New Mexico State,47.721,19.173,1.0,0.0,Texas A&M - 28.55,O/U: 66.89,,,,,,,,
2024,12.0,Texas State,Southern Mississippi,30.771,31.527,0.41,0.59,Southern Mississippi - 0.76,O/U: 62.30,,,,,,,,
2024,12.0,Toledo,Central Michigan,29.842,23.764,0.91,0.09,Toledo - 6.08,O/U: 53.61,,,,,,,,
2024,12.0,Tulsa,East Carolina,29.601,33.359,0.19,0.81,East Carolina - 3.76,O/U: 62.96,,,,,,,,
2024,12.0,UMass,Liberty,25.534,42.968,0.0,1.0,Liberty - 17.43,O/U: 68.50,,,,,,,,
2024,12.0,UNLV,San Diego State,28.441,30.125,0.33,0.67,San Diego State - 1.68,O/U: 58.57,,,,,,,,
2024,12.0,USC,Nebraska,38.024,25.263,1.0,0.0,USC - 12.76,O/U: 63.29,,,,,,,,
2024,12.0,UT San Antonio,North Texas,38.54,30.503,0.97,0.03,UT San Antonio - 8.04,O/U: 69.04,,,,,,,,
2024,12.0,Utah State,Hawai'i,36.497,33.92,0.72,0.28,Utah State - 2.58,O/U: 70.42,,,,,,,,
2024,12.0,Washington,UCLA,33.743,25.98,0.96,0.04,Washington - 7.76,O/U: 59.72,,,,,,,,
2024,12.0,West Virginia,Baylor,38.834,30.004,0.98,0.02,West Virginia - 8.83,O/U: 68.84,,,,,,,,
2024,12.0,Western Kentucky,Louisiana Tech,35.867,29.925,0.91,0.09,Western Kentucky - 5.94,O/U: 65.79,,,,,,,,
2024,12.0,Wisconsin,Oregon,18.929,37.744,0.0,1.0,Oregon - 18.81,O/U: 56.67,,,,,,,,
2024,13.0,Appalachian State,James Madison,26.332,35.316,0.02,0.98,James Madison - 8.98,O/U: 61.65,,,,,,,,
2024,13.0,Arizona State,BYU,29.071,30.396,0.35,0.65,BYU - 1.33,O/U: 59.47,,,,,,,,
2024,13.0,Arkansas,Louisiana Tech,42.75,23.144,1.0,0.0,Arkansas - 19.61,O/U: 65.89,,,,,,,,
2024,13.0,Arkansas State,Louisiana Monroe,34.045,29.901,0.82,0.18,Arkansas State - 4.14,O/U: 63.95,,,,,,,,
2024,13.0,Auburn,Texas A&M,25.989,27.986,0.3,0.7,Texas A&M - 2.00,O/U: 53.98,,,,,,,,
2024,13.0,Ball State,Bowling Green,19.534,30.107,0.01,0.99,Bowling Green - 10.57,O/U: 49.64,,,,,,,,
2024,13.0,Boston College,North Carolina,29.359,35.834,0.07,0.93,North Carolina - 6.47,O/U: 65.19,,,,,,,,
2024,13.0,California,Stanford,31.375,27.064,0.84,0.16,California - 4.31,O/U: 58.44,,,,,,,,
2024,13.0,Central Michigan,Western Michigan,26.721,31.018,0.16,0.84,Western Michigan - 4.30,O/U: 57.74,,,,,,,,
2024,13.0,Coastal Carolina,Georgia Southern,29.901,30.736,0.4,0.6,Georgia Southern - 0.84,O/U: 60.64,,,,,,,,
2024,13.0,Duke,Virginia Tech,30.607,25.328,0.9,0.1,Duke - 5.28,O/U: 55.94,,,,,,,,
2024,13.0,Eastern Michigan,Buffalo,20.863,26.18,0.11,0.89,Buffalo - 5.32,O/U: 47.04,,,,,,,,
2024,13.0,Florida,Ole Miss,31.777,33.799,0.3,0.7,Ole Miss - 2.02,O/U: 65.58,,,,,,,,
2024,13.0,Florida Atlantic,Charlotte,28.588,24.39,0.83,0.17,Florida Atlantic - 4.20,O/U: 52.98,,,,,,,,
2024,13.0,Fresno State,Colorado State,35.24,25.084,0.99,0.01,Fresno State - 10.16,O/U: 60.32,,,,,,,,
2024,13.0,Georgia,UMass,55.746,9.889,1.0,0.0,Georgia - 45.86,O/U: 65.64,,,,,,,,
2024,13.0,Georgia Tech,NC State,22.855,28.748,0.1,0.9,NC State - 5.89,O/U: 51.60,,,,,,,,
2024,13.0,Houston,Baylor,33.394,36.721,0.22,0.78,Baylor - 3.33,O/U: 70.12,,,,,,,,
2024,13.0,Jacksonville State,Sam Houston State,34.226,24.592,0.98,0.02,Jacksonville State - 9.63,O/U: 58.82,,,,,,,,
2024,13.0,Kansas,Colorado,41.836,29.766,1.0,0.0,Kansas - 12.07,O/U: 71.60,,,,,,,,
2024,13.0,Kansas State,Cincinnati,36.843,20.135,1.0,0.0,Kansas State - 16.71,O/U: 56.98,,,,,,,,
2024,13.0,Kent State,Akron,22.425,28.648,0.08,0.92,Akron - 6.22,O/U: 51.07,,,,,,,,
2024,13.0,LSU,Vanderbilt,45.839,22.235,1.0,0.0,LSU - 23.60,O/U: 68.07,,,,,,,,
2024,13.0,Liberty,Western Kentucky,36.272,30.261,0.92,0.08,Liberty - 6.01,O/U: 66.53,,,,,,,,
2024,13.0,Louisiana,Troy,22.839,33.23,0.01,0.99,Troy - 10.39,O/U: 56.07,,,,,,,,
2024,13.0,Louisville,Pittsburgh,28.574,16.658,1.0,0.0,Louisville - 11.92,O/U: 45.23,,,,,,,,
2024,13.0,Maryland,Iowa,14.228,14.304,0.53,0.47,Iowa - 0.08,O/U: 28.53,,,,,,,,
2024,13.0,Miami,Wake Forest,33.969,25.374,0.97,0.03,Miami - 8.60,O/U: 59.34,,,,,,,,
2024,13.0,Miami (OH),Northern Illinois,25.733,20.939,0.86,0.14,Miami (OH) - 4.79,O/U: 46.67,,,,,,,,
2024,13.0,Michigan,Northwestern,31.177,11.689,1.0,0.0,Michigan - 19.49,O/U: 42.87,,,,,,,,
2024,13.0,Michigan State,Purdue,22.181,26.673,0.15,0.85,Purdue - 4.49,O/U: 48.85,,,,,,,,
2024,13.0,Middle Tennessee,New Mexico State,30.682,31.704,0.38,0.62,New Mexico State - 1.02,O/U: 62.39,,,,,,,,
2024,13.0,Minnesota,Penn State,10.85,30.566,0.0,1.0,Penn State - 19.72,O/U: 41.42,,,,,,,,
2024,13.0,Mississippi State,Missouri,20.691,33.188,0.0,1.0,Missouri - 12.50,O/U: 53.88,,,,,,,,
2024,13.0,Nebraska,Wisconsin,18.152,19.558,0.35,0.65,Wisconsin - 1.41,O/U: 37.71,,,,,,,,
2024,13.0,Nevada,Air Force,19.29,35.376,0.0,1.0,Air Force - 16.09,O/U: 54.67,,,,,,,,
2024,13.0,North Texas,East Carolina,31.291,35.442,0.17,0.83,East Carolina - 4.15,O/U: 66.73,,,,,,,,
2024,13.0,Notre Dame,Army,41.132,12.462,1.0,0.0,Notre Dame - 28.67,O/U: 53.59,,,,,,,,
2024,13.0,Ohio State,Indiana,41.809,12.609,1.0,0.0,Ohio State - 29.20,O/U: 54.42,,,,,,,,
2024,13.0,Oklahoma,Alabama,27.109,32.531,0.1,0.9,Alabama - 5.42,O/U: 59.64,,,,,,,,
2024,13.0,Oklahoma State,Texas Tech,30.579,29.159,0.65,0.35,Oklahoma State - 1.42,O/U: 59.74,,,,,,,,
2024,13.0,Old Dominion,Marshall,22.215,30.489,0.04,0.97,Marshall - 8.27,O/U: 52.70,,,,,,,,
2024,13.0,Oregon State,Washington State,34.646,25.279,0.98,0.02,Oregon State - 9.37,O/U: 59.92,,,,,,,,
2024,13.0,Rutgers,Illinois,21.52,22.354,0.39,0.61,Illinois - 0.83,O/U: 43.87,,,,,,,,
2024,13.0,San Jose State,UNLV,32.839,31.172,0.68,0.32,San Jose State - 1.67,O/U: 64.01,,,,,,,,
2024,13.0,South Florida,Tulsa,34.583,37.359,0.25,0.75,Tulsa - 2.78,O/U: 71.94,,,,,,,,
2024,13.0,Southern Mississippi,South Alabama,25.234,33.334,0.03,0.97,South Alabama - 8.10,O/U: 58.57,,,,,,,,
2024,13.0,Syracuse,Connecticut,31.977,22.958,0.98,0.02,Syracuse - 9.02,O/U: 54.94,,,,,,,,
2024,13.0,TCU,Arizona,35.64,33.154,0.73,0.28,TCU - 2.49,O/U: 68.79,,,,,,,,
2024,13.0,Tennessee,UTEP,44.13,13.903,1.0,0.0,Tennessee - 30.23,O/U: 58.03,,,,,,,,
2024,13.0,Texas,Kentucky,38.58,17.945,1.0,0.0,Texas - 20.63,O/U: 56.53,,,,,,,,
2024,13.0,Texas State,Georgia State,29.259,33.095,0.18,0.82,Georgia State - 3.84,O/U: 62.35,,,,,,,,
2024,13.0,Toledo,Ohio,24.335,22.421,0.69,0.31,Toledo - 1.91,O/U: 46.76,,,,,,,,
2024,13.0,UAB,Rice,34.447,36.423,0.31,0.69,Rice - 1.98,O/U: 70.87,,,,,,,,
2024,13.0,UCLA,USC,31.045,35.471,0.15,0.85,USC - 4.43,O/U: 66.52,,,,,,,,
2024,13.0,UT San Antonio,Temple,39.414,20.874,1.0,0.0,UT San Antonio - 18.54,O/U: 60.29,,,,,,,,
2024,13.0,Utah,Iowa State,23.607,19.774,0.82,0.18,Utah - 3.83,O/U: 43.38,,,,,,,,
2024,13.0,Utah State,San Diego State,28.471,33.07,0.15,0.85,San Diego State - 4.60,O/U: 61.54,,,,,,,,
2024,13.0,Virginia,SMU,22.316,35.712,0.0,1.0,SMU - 13.40,O/U: 58.03,,,,,,,,
2024,13.0,West Virginia,UCF,34.599,32.277,0.72,0.28,West Virginia - 2.32,O/U: 66.88,,,,,,,,
2024,13.0,Wyoming,Boise State,21.749,34.432,0.0,1.0,Boise State - 12.68,O/U: 56.18,,,,,,,,
2024,14.0,Akron,Toledo,14.606,28.337,0.0,1.0,Toledo - 13.73,O/U: 42.94,,,,,,,,
2024,14.0,Alabama,Auburn,34.24,18.041,1.0,0.0,Alabama - 16.20,O/U: 52.28,,,,,,,,
2024,14.0,Arizona,Arizona State,40.366,28.4,1.0,0.0,Arizona - 11.97,O/U: 68.77,,,,,,,,
2024,14.0,Arkansas State,Old Dominion,31.561,31.877,0.43,0.57,Old Dominion - 0.32,O/U: 63.44,,,,,,,,
2024,14.0,Army,UT San Antonio,17.912,30.758,0.0,1.0,UT San Antonio - 12.85,O/U: 48.67,,,,,,,,
2024,14.0,BYU,Houston,34.599,32.772,0.68,0.32,BYU - 1.83,O/U: 67.37,,,,,,,,
2024,14.0,Baylor,Kansas,27.818,39.966,0.0,1.0,Kansas - 12.15,O/U: 67.78,,,,,,,,
2024,14.0,Boise State,Oregon State,27.269,31.888,0.13,0.87,Oregon State - 4.62,O/U: 59.16,,,,,,,,
2024,14.0,Boston College,Pittsburgh,21.706,26.922,0.11,0.89,Pittsburgh - 5.22,O/U: 48.63,,,,,,,,
2024,14.0,Bowling Green,Miami (OH),21.347,26.556,0.13,0.87,Miami (OH) - 5.21,O/U: 47.90,,,,,,,,
2024,14.0,Buffalo,Kent State,27.416,25.191,0.72,0.28,Buffalo - 2.23,O/U: 52.61,,,,,,,,
2024,14.0,Charlotte,UAB,27.202,37.586,0.01,0.99,UAB - 10.38,O/U: 64.79,,,,,,,,
2024,14.0,Cincinnati,TCU,24.756,34.063,0.02,0.98,TCU - 9.31,O/U: 58.82,,,,,,,,
2024,14.0,Clemson,South Carolina,28.475,21.21,0.95,0.05,Clemson - 7.26,O/U: 49.69,,,,,,,,
2024,14.0,Colorado,Oklahoma State,30.031,36.091,0.09,0.92,Oklahoma State - 6.06,O/U: 66.12,,,,,,,,
2024,14.0,Colorado State,Utah State,30.168,35.125,0.13,0.87,Utah State - 4.96,O/U: 65.29,,,,,,,,
2024,14.0,East Carolina,Navy,24.899,21.743,0.78,0.22,East Carolina - 3.16,O/U: 46.64,,,,,,,,
2024,14.0,Florida International,Middle Tennessee,18.587,35.372,0.0,1.0,Middle Tennessee - 16.78,O/U: 53.96,,,,,,,,
2024,14.0,Florida State,Florida,35.481,23.675,1.0,0.0,Florida State - 11.81,O/U: 59.16,,,,,,,,
2024,14.0,Georgia,Georgia Tech,43.667,14.797,1.0,0.0,Georgia - 28.87,O/U: 58.46,,,,,,,,
2024,14.0,Georgia Southern,Appalachian State,29.367,35.544,0.08,0.92,Appalachian State - 6.18,O/U: 64.91,,,,,,,,
2024,14.0,Georgia State,Coastal Carolina,28.112,30.657,0.27,0.73,Coastal Carolina - 2.54,O/U: 58.77,,,,,,,,
2024,14.0,Hawai'i,New Mexico,29.906,34.421,0.15,0.85,New Mexico - 4.52,O/U: 64.33,,,,,,,,
2024,14.0,Indiana,Purdue,26.608,31.289,0.14,0.86,Purdue - 4.68,O/U: 57.90,,,,,,,,
2024,14.0,Iowa,Nebraska,13.637,11.907,0.68,0.32,Iowa - 1.73,O/U: 25.54,,,,,,,,
2024,14.0,Iowa State,Kansas State,19.196,26.287,0.06,0.94,Kansas State - 7.09,O/U: 45.48,,,,,,,,
2024,14.0,James Madison,Marshall,36.31,21.91,1.0,0.0,James Madison - 14.40,O/U: 58.22,,,,,,,,
2024,14.0,Kentucky,Louisville,21.948,26.56,0.13,0.87,Louisville - 4.61,O/U: 48.51,,,,,,,,
2024,14.0,LSU,Oklahoma,36.416,32.547,0.82,0.18,LSU - 3.87,O/U: 68.96,,,,,,,,
2024,14.0,Louisiana Monroe,Louisiana,25.103,36.961,0.0,1.0,Louisiana - 11.86,O/U: 62.06,,,,,,,,
2024,14.0,Michigan State,Rutgers,16.283,22.086,0.1,0.9,Rutgers - 5.80,O/U: 38.37,,,,,,,,
2024,14.0,Missouri,Arkansas,36.607,23.452,1.0,0.0,Missouri - 13.15,O/U: 60.06,,,,,,,,
2024,14.0,New Mexico State,UTEP,26.61,30.259,0.2,0.8,UTEP - 3.65,O/U: 56.87,,,,,,,,
2024,14.0,North Carolina,NC State,27.104,29.24,0.3,0.7,NC State - 2.14,O/U: 56.34,,,,,,,,
2024,14.0,Northern Illinois,Central Michigan,26.594,28.3,0.33,0.67,Central Michigan - 1.71,O/U: 54.89,,,,,,,,
2024,14.0,Northwestern,Illinois,22.669,23.8,0.37,0.63,Illinois - 1.13,O/U: 46.47,,,,,,,,
2024,14.0,Ohio,Ball State,24.797,21.03,0.8,0.2,Ohio - 3.77,O/U: 45.83,,,,,,,,
2024,14.0,Ohio State,Michigan,24.203,18.314,0.9,0.1,Ohio State - 5.89,O/U: 42.52,,,,,,,,
2024,14.0,Ole Miss,Mississippi State,37.041,20.983,1.0,0.0,Ole Miss - 16.06,O/U: 58.02,,,,,,,,
2024,14.0,Oregon,Washington,44.941,25.879,1.0,0.0,Oregon - 19.06,O/U: 70.82,,,,,,,,
2024,14.0,Penn State,Maryland,31.484,14.096,1.0,0.0,Penn State - 17.39,O/U: 45.58,,,,,,,,
2024,14.0,Rice,South Florida,33.93,35.655,0.33,0.67,South Florida - 1.72,O/U: 69.59,,,,,,,,
2024,14.0,SMU,California,33.912,26.779,0.94,0.06,SMU - 7.13,O/U: 60.69,,,,,,,,
2024,14.0,Sam Houston State,Liberty,25.124,38.026,0.0,1.0,Liberty - 12.90,O/U: 63.15,,,,,,,,
2024,14.0,San Diego State,Air Force,22.066,28.731,0.07,0.93,Air Force - 6.67,O/U: 50.80,,,,,,,,
2024,14.0,San Jose State,Stanford,26.688,30.557,0.18,0.82,Stanford - 3.87,O/U: 57.25,,,,,,,,
2024,14.0,South Alabama,Texas State,31.587,29.388,0.71,0.29,South Alabama - 2.20,O/U: 60.98,,,,,,,,
2024,14.0,Syracuse,Miami,24.757,32.071,0.05,0.95,Miami - 7.31,O/U: 56.83,,,,,,,,
2024,14.0,Temple,North Texas,27.177,41.152,0.0,1.0,North Texas - 13.98,O/U: 68.33,,,,,,,,
2024,14.0,Texas A&M,Texas,25.754,33.258,0.05,0.95,Texas - 7.50,O/U: 59.01,,,,,,,,
2024,14.0,Texas Tech,West Virginia,34.793,31.184,0.79,0.21,Texas Tech - 3.61,O/U: 65.98,,,,,,,,
2024,14.0,Troy,Southern Mississippi,33.012,23.348,0.99,0.01,Troy - 9.66,O/U: 56.36,,,,,,,,
2024,14.0,Tulane,Memphis,32.699,30.348,0.73,0.27,Tulane - 2.35,O/U: 63.05,,,,,,,,
2024,14.0,Tulsa,Florida Atlantic,28.97,32.588,0.21,0.79,Florida Atlantic - 3.62,O/U: 61.56,,,,,,,,
2024,14.0,UCF,Utah,27.496,27.799,0.44,0.56,Utah - 0.30,O/U: 55.30,,,,,,,,
2024,14.0,UCLA,Fresno State,33.528,25.238,0.97,0.03,UCLA - 8.29,O/U: 58.77,,,,,,,,
2024,14.0,UMass,Connecticut,24.956,34.15,0.02,0.98,Connecticut - 9.19,O/U: 59.11,,,,,,,,
2024,14.0,UNLV,Nevada,35.319,29.45,0.91,0.09,UNLV - 5.87,O/U: 64.77,,,,,,,,
2024,14.0,USC,Notre Dame,32.13,36.755,0.14,0.86,Notre Dame - 4.62,O/U: 68.88,,,,,,,,
2024,14.0,Vanderbilt,Tennessee,17.175,41.567,0.0,1.0,Tennessee - 24.39,O/U: 58.74,,,,,,,,
2024,14.0,Virginia Tech,Virginia,29.764,25.066,0.86,0.14,Virginia Tech - 4.70,O/U: 54.83,,,,,,,,
2024,14.0,Wake Forest,Duke,24.324,29.969,0.09,0.91,Duke - 5.65,O/U: 54.29,,,,,,,,
2024,14.0,Washington State,Wyoming,32.707,24.545,0.97,0.03,Washington State - 8.16,O/U: 57.25,,,,,,,,
2024,14.0,Western Kentucky,Jacksonville State,26.246,31.213,0.13,0.87,Jacksonville State - 4.97,O/U: 57.46,,,,,,,,
2024,14.0,Western Michigan,Eastern Michigan,26.902,29.02,0.29,0.71,Eastern Michigan - 2.12,O/U: 55.92,,,,,,,,
2024,14.0,Wisconsin,Minnesota,22.483,19.516,0.76,0.24,Wisconsin - 2.97,O/U: 42.00,,,,,,,,
2024,15.0,Air Force,FCS Placeholder,21.591,10.493,1.0,0.0,Air Force - 11.10,O/U: 32.08,,,,,,,,
2024,15.0,Akron,FCS Placeholder,21.641,10.52,1.0,0.0,Akron - 11.12,O/U: 32.16,,,,,,,,
2024,15.0,Alabama,FCS Placeholder,21.545,10.52,1.0,0.0,Alabama - 11.03,O/U: 32.06,,,,,,,,
2024,15.0,Appalachian State,FCS Placeholder,21.657,10.482,1.0,0.0,Appalachian State - 11.18,O/U: 32.14,,,,,,,,
2024,15.0,Arizona,FCS Placeholder,21.719,10.513,1.0,0.0,Arizona - 11.21,O/U: 32.23,,,,,,,,
2024,15.0,Arkansas,FCS Placeholder,21.574,10.471,1.0,0.0,Arkansas - 11.10,O/U: 32.05,,,,,,,,
2024,15.0,Arkansas State,FCS Placeholder,21.703,10.507,1.0,0.0,Arkansas State - 11.20,O/U: 32.21,,,,,,,,
2024,15.0,Army,FCS Placeholder,21.495,10.511,1.0,0.0,Army - 10.98,O/U: 32.01,,,,,,,,
2024,15.0,Auburn,FCS Placeholder,21.563,10.481,1.0,0.0,Auburn - 11.08,O/U: 32.04,,,,,,,,
2024,15.0,BYU,FCS Placeholder,21.617,10.501,1.0,0.0,BYU - 11.12,O/U: 32.12,,,,,,,,
2024,15.0,Ball State,FCS Placeholder,21.619,10.529,1.0,0.0,Ball State - 11.09,O/U: 32.15,,,,,,,,
2024,15.0,Baylor,FCS Placeholder,21.576,10.552,1.0,0.0,Baylor - 11.02,O/U: 32.13,,,,,,,,
2024,15.0,Boise State,FCS Placeholder,21.563,10.492,1.0,0.0,Boise State - 11.07,O/U: 32.05,,,,,,,,
2024,15.0,Boston College,FCS Placeholder,21.621,10.514,1.0,0.0,Boston College - 11.11,O/U: 32.13,,,,,,,,
2024,15.0,Bowling Green,FCS Placeholder,21.587,10.506,1.0,0.0,Bowling Green - 11.08,O/U: 32.09,,,,,,,,
2024,15.0,Buffalo,FCS Placeholder,21.679,10.469,1.0,0.0,Buffalo - 11.21,O/U: 32.15,,,,,,,,
2024,15.0,California,FCS Placeholder,21.632,10.49,1.0,0.0,California - 11.14,O/U: 32.12,,,,,,,,
2024,15.0,Central Michigan,FCS Placeholder,21.717,10.491,1.0,0.0,Central Michigan - 11.23,O/U: 32.21,,,,,,,,
2024,15.0,Charlotte,FCS Placeholder,21.612,10.482,1.0,0.0,Charlotte - 11.13,O/U: 32.09,,,,,,,,
2024,15.0,Cincinnati,FCS Placeholder,21.659,10.553,1.0,0.0,Cincinnati - 11.11,O/U: 32.21,,,,,,,,
2024,15.0,Clemson,FCS Placeholder,21.604,10.508,1.0,0.0,Clemson - 11.10,O/U: 32.11,,,,,,,,
2024,15.0,Coastal Carolina,FCS Placeholder,21.672,10.49,1.0,0.0,Coastal Carolina - 11.18,O/U: 32.16,,,,,,,,
2024,15.0,Colorado,FCS Placeholder,21.677,10.494,1.0,0.0,Colorado - 11.18,O/U: 32.17,,,,,,,,
2024,15.0,Colorado State,FCS Placeholder,21.702,10.495,1.0,0.0,Colorado State - 11.21,O/U: 32.20,,,,,,,,
2024,15.0,Connecticut,FCS Placeholder,21.592,10.53,1.0,0.0,Connecticut - 11.06,O/U: 32.12,,,,,,,,
2024,15.0,Duke,FCS Placeholder,21.61,10.505,1.0,0.0,Duke - 11.11,O/U: 32.12,,,,,,,,
2024,15.0,East Carolina,FCS Placeholder,21.577,10.5,1.0,0.0,East Carolina - 11.08,O/U: 32.08,,,,,,,,
2024,15.0,Eastern Michigan,FCS Placeholder,21.741,10.468,1.0,0.0,Eastern Michigan - 11.27,O/U: 32.21,,,,,,,,
2024,15.0,Florida,FCS Placeholder,21.573,10.489,1.0,0.0,Florida - 11.08,O/U: 32.06,,,,,,,,
